Sample,BRCA,CEAD,CESC,COAD,OV,READ,bcell,cd4tcell,cd8tcell,erythroblast,monocyte,naturalkillercell,neutrophil
Breast-GC1002975,4.078,0.902,1.999,0.000,4.612,3.810,4.018,0.000,0.000,19.347,14.553,6.749,39.933
Breast-GC1002976,8.193,1.807,2.776,0.000,6.035,7.451,6.086,0.000,0.000,15.252,6.950,6.620,38.830
Breast-GC1002977,2.237,0.000,1.196,0.000,1.640,2.241,9.242,0.000,0.000,6.507,11.968,14.511,50.458
Breast-GC1002978,5.488,0.315,2.608,0.000,5.689,4.315,4.173,0.000,0.000,18.502,20.311,6.716,31.883
Breast-GC1002979,7.117,2.648,1.282,0.000,3.054,2.436,3.676,0.000,0.332,13.311,13.050,5.058,48.036
Breast-GC1002980,2.202,1.552,1.264,0.000,3.989,2.103,4.487,0.000,0.000,26.955,14.073,6.894,36.481
Breast-GC1002981,3.566,1.429,1.713,0.000,3.969,3.479,3.752,0.000,0.000,18.132,16.748,5.620,41.592
Breast-GC1003967,3.661,0.907,2.110,0.000,5.489,4.214,4.079,0.000,0.000,23.651,16.262,6.930,32.699
Breast-GC1003968,6.343,0.000,3.382,0.000,5.738,5.469,4.651,0.000,0.000,21.118,9.988,7.862,35.448
Breast-GC1003970,4.431,1.756,2.052,0.000,4.382,3.337,4.206,0.000,0.000,10.641,31.966,6.248,30.982
Breast-GC1003971,4.407,2.050,1.862,0.000,5.178,4.773,4.249,0.000,0.000,21.020,21.434,11.249,23.779
Breast-GC1003972,5.707,0.836,2.297,0.000,5.677,5.125,3.903,0.000,0.000,22.781,19.600,7.565,26.509
Breast-GC1003974,3.322,0.000,2.198,0.000,4.282,3.835,3.767,0.000,0.000,11.555,13.385,5.573,52.084
Breast-GC1002311,3.496,1.715,1.365,0.000,4.259,3.233,3.902,0.000,0.000,23.076,18.495,6.390,34.070
Breast-GC1004006,3.921,0.380,2.646,0.000,4.846,4.078,4.901,0.000,0.000,19.013,17.035,7.689,35.490
Breast-GC1004007,6.034,0.000,2.349,0.000,6.414,5.654,5.133,0.000,0.000,24.757,14.820,7.706,27.133
Breast-GC1004008,2.382,1.880,1.330,0.000,4.251,2.724,4.303,0.000,0.000,18.006,10.251,5.157,49.716
Breast-GC1004009,5.974,2.775,1.988,0.000,5.034,4.666,3.229,0.000,0.000,11.808,11.037,3.215,50.273
